id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2369-1,food bank site,Produce to People - Butler County,"205 S. Chestnut Street, Butler County Farmers’ Market",Butler,PA,16001,Butler,,,,40.8597573,-79.9004333,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2173-2,food bank site,Produce to People - Cambria - Hastings,139 Huber Street,Hastings,PA,16646,Cambria,,,,40.6592252,-78.714161,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2173-1,food bank site,Produce to People - Cambria - Johnstown,"445 Schoolhouse Rd., Greater Johnstown Career & Technology Center",Johnstown,PA,15904,Cambria,,,,40.2726524,-78.8311827,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-5,food bank site,Produce to People - Duquesne ,"1 North Linden Street, Greater Pittsburgh Community Food Bank",Duquesne,PA,15110,Allegheny,,,,40.375705,-79.842324,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2332-1,food bank site,Produce to People - Fayette County,"132 Pechin Rd., Fayette County Fairgrounds",Dunbar,PA,15431,Fayette,,,,39.9679463,-79.6418097,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2174-1,food bank site,Produce to People - Greene County,"107 Fairgrounds Rd., Greene County Fairgrounds",Waynesburg,PA,15370,Greene,,,,39.8995453,-80.1560461,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-2,food bank site,Produce to People - Homewood,"7140 Bennett Street, Homewood Brushton YMCA",Pittsburgh,PA,15208,Allegheny,,,,40.4565339,-79.8982717,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-3,food bank site,Produce to People - McKeesport ,"1960 Eden Park Boulevard, Founders Hall Middle School",McKeesport,PA,15132,Allegheny,,,,40.3436634,-79.8311799,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2171-1,food bank site,Produce to People - New Castle,"915 South Jefferson St., St. Vitus School",New Castle,PA,16101,Lawrence,,,,40.9904632,-80.346601,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-6,food bank site,Produce to People - Northside ,"50 Montgomery Place, Martin Luther King Jr. Elementary School",Pittsburgh,PA,15212,Allegheny,,,,40.4546608,-80.0047559,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-7,food bank site,Produce to People - Sheraden,"2940 Sheraden Blvd., Pittsburgh Langley K-8 Cafeteria",Pittsburgh,PA,15204,Allegheny,,,,40.454376,-80.0551958,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2149-4,food bank site,Produce to People - Southside ,"2000 Mary Street, UPMC South Side Hospital",Pittsburgh,PA,15203,Allegheny,,,,40.4257879,-79.9776078,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2427-1,food bank site,Produce to People - Washington County,"2151 N Main St, Washington County Fairgrounds",Washington,PA,15301,Washington,,,,40.2069349,-80.2587864,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GPRO2174-2,food bank site,Produce to People - West Greene ,"104 Tunnel Road, Jackson Township Municipal Building",Holbrook,PA,15341,Greene,,,,39.8184035,-80.3353893,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRJS2143-1,food bank site,R. J. Schill Manor ,410 Short Street,Ellwood City,PA,16117,Lawrence,,,,40.8571357,-80.28801,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-1,food bank site,Rainbow Kitchen Food Pantry,135 East 9th Avenue,Homestead,PA,15120,Allegheny,,,,40.4062986,-79.9107041,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-3,food bank site,Rainbow Kitchen Kid's Cafe,812 Oak Street,West Mifflin,PA,15122,Allegheny,,,,40.397648,-79.8795801,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-4,food bank site,Rainbow Kitchen Living Well,1000 Andrew Street,Munhall,PA,15120,Allegheny,,,,40.4072546,-79.9015091,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-6,food bank site,Rainbow Kitchen Loving Arms,441 East 8th Avenue,Homestead,PA,15120,Allegheny,,,,40.4090553,-79.9066423,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-5,food bank site,Rainbow Kitchen Methouse,111 Caroline Avenue,Munhall,PA,15120,Allegheny,,,,40.3826,-79.904062,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-7,food bank site,Rainbow Kitchen Second Baptist,128 W. 12th Avenue,Homestead,PA,15120,Allegheny,,,,40.4028717,-79.9096063,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAI1018-2,food bank site,Rainbow Kitchen Soup Kitchen,135 East 9th Avenue,Homestead,PA,15120,Allegheny,,,,40.4062986,-79.9107041,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRAN1235-1,food bank site,Rankin Christian Center                                 ,230 Third Avenue,Rankin,PA,15104,Allegheny,,,,40.412213,-79.8798007,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PREB1366-1,food bank site,Rebos House,5424 2nd Avenue,Pittsburgh,PA,15207,Allegheny,,,,40.4021097,-79.9414171,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRES2071-1,food bank site,"Residential Care Services, Inc.","2400 Ardmore Boulevard, Suite 601",Bellevue,PA,15202,Allegheny,,,,40.4150949,-79.8475788,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLC1404-18,food bank site,Riverside Apartments NM,125 West North St.,New Castle,PA,16101,Lawrence,,,,41.0008992,-80.3493816,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRIV1237-1,food bank site,Riverview Community Action Corporation,501 Second St,Oakmont,PA,15139,Allegheny,,,,40.5179407,-79.8463259,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRIV2492-1,food bank site,Riverview Manor,1500 Letort St.,Pittsburgh,PA,15212,Allegheny,,,,40.4799997,-80.0373501,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PRIV1014-1,food bank site,Riverview United Presbyterian Church,3505 Perrysville Avenue,Pittsburgh,PA,15214,Allegheny,,,,40.4840784,-80.0144702,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PROO2512-1,food bank site,Roots of Faith,800 Main St,Pittsburgh,PA,15215,Allegheny,,,,40.494797,-79.934361,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PROS2131-1,food bank site,Rosedale Food Pantry,5501 Third Street,Verona,PA,15147,Allegheny,,,,40.4827895,-79.8409312,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PROU1156-1,food bank site,Round Hill Food Pantry,2150 Round Hill Church Road,Elizabeth,PA,15037,Allegheny,,,,40.2430405,-79.8599459,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2328-1,food bank site,Salisbury Manor NM,70 Grant St.,Salisbury,PA,15558,Somerset,,,,39.7537481,-79.0815847,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2122-1,food bank site,Salvation Army Aliquippa Food Pantry,514 Franklin Avenue,Aliquippa,PA,15001,Beaver,,,,40.6155946,-80.2488182,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2122-2,food bank site,Salvation Army Aliquippa Soup Kitchen,514 Franklin Avenue,Aliquippa,PA,15001,Beaver,,,,40.6155946,-80.2488182,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1244-1,food bank site,Salvation Army Allegheny Valley Food Pantry,917 Brackenridge Avenue,Brackenridge,PA,15014,Allegheny,,,,40.6048905,-79.7401166,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1244-2,food bank site,Salvation Army Allegheny Valley Soup Kitchen,917 Brackenridge Avenue,Brackenridge,PA,15014,Allegheny,,,,40.6048905,-79.7401166,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1406-1,food bank site,Salvation Army Beaver Falls,414 Sixteenth St.,Beaver Falls,PA,15010,Beaver,,,,40.7570976,-80.3162185,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1406-3,food bank site,Salvation Army Beaver Falls,414 16th St.,Beaver Falls,PA,15010,Beaver,,,,40.7570976,-80.3162185,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1406-4,food bank site,Salvation Army Beaver Falls Fresh Market,721 Thirteenth Street,Beaver Falls,PA,15010,Beaver,,,,40.7537536,-80.3204086,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1167-1,food bank site,Salvation Army Chartiers Valley,225 West Main Street,Carnegie,PA,15106,Allegheny,,,,40.404602,-80.0907678,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2511-1,food bank site,Salvation Army Emergency Disaster Services,820 Parish Street,Pittsburgh,PA,15220,Allegheny,,,,40.4270356,-80.0429042,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1374-1,food bank site,Salvation Army Family Caring Center,6017 Broad Street,Pittsburgh,PA,15206,Allegheny,,,,40.462447,-79.923674,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1375-1,food bank site,Salvation Army Harbor Light,865 W. North Avenue,Pittsburgh,PA,15233,Allegheny,,,,40.4534132,-80.0167111,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1193-1,food bank site,Salvation Army Homewood Food Pantry,8020 Frankstown Avenue,Pittsburgh,PA,15221,Allegheny,,,,40.4552749,-79.883539,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1193-3,food bank site,Salvation Army Homewood Fresh Market,8020 Frankstown Avenue,Pittsburgh,PA,15221,Allegheny,,,,40.4552749,-79.883539,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2288-1,food bank site,Salvation Army Kittanning Food Pantry,205 S. Jefferson St.,Kittanning,PA,16201,Armstrong,,,,40.8124327,-79.5183252,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1117-1,food bank site,Salvation Army McKeesport Food Pantry,821 Walnut Street,McKeesport,PA,15132,Allegheny,,,,40.3473363,-79.8637721,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1117-2,food bank site,Salvation Army McKeesport Soup Kitchen,821 Walnut Street,McKeesport,PA,15132,Allegheny,,,,40.3473363,-79.8637721,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2118-1,food bank site,Salvation Army Midland,936 Midland Avenue,Midland,PA,15059,Beaver,,,,40.6349427,-80.4506876,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2055-1,food bank site,Salvation Army New Castle,240 West Grant Street,New Castle,PA,16101,Lawrence,,,,41.0036575,-80.3516397,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1194-1,food bank site,Salvation Army North Borough Corps,658 Lincoln Avenue,Bellevue,PA,15202,Allegheny,,,,40.4980454,-80.0595658,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2388-1,food bank site,Salvation Army Pittsburgh Temple Corp,1060 McNeilly Rd.,Pittsburgh,PA,15226,Allegheny,,,,40.3895698,-80.0259832,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2388-2,food bank site,Salvation Army Pittsburgh Temple Corps - Pop-Up,1060 McNeilly Road,Pittsburgh,PA,15226,Allegheny,,,,40.3895698,-80.0259832,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL2120-1,food bank site,Salvation Army Rochester,378 Jefferson St.,Rochester,PA,15074,Beaver,,,,40.7043476,-80.2821666,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1192-1,food bank site,Salvation Army Steel Valley Food Pantry,104 East 9th Avenue,Homestead,PA,15120,Allegheny,,,,40.4055068,-79.9108956,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1192-3,food bank site,Salvation Army Steel Valley Fresh Market,104 E. 8th Avenue,Homestead,PA,15120,Allegheny,,,,40.4060094,-79.9118193,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1192-2,food bank site,Salvation Army Steel Valley Onsite,104 East 9th Avenue,Homestead,PA,15120,Allegheny,,,,40.4055068,-79.9108956,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1245-2,food bank site,Salvation Army West Side Afterschool,1821 Broadhead Fording Road,Pittsburgh,PA,15205,Allegheny,,,,40.4508195,-80.0789398,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAL1245-1,food bank site,Salvation Army West Side Food Pantry,1821 Broadhead Fording Road,Pittsburgh,PA,15205,Allegheny,,,,40.4508195,-80.0789398,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSAM2060-1,food bank site,Sampson Mills Cupboard Stretchers,1665 Lincoln Way,White Oak,PA,15131,Allegheny,,,,40.3459508,-79.815192,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSCH1590-1,food bank site,Schenley Heights Afterschool,1000 Bryn Mawr Road,Pittsburgh,PA,15219,Allegheny,,,,40.4511478,-79.9570806,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSEC2308-1,food bank site,Second Baptist Senior Apartments,128 W.12th Ave.,Homestead,PA,15120,Allegheny,,,,40.4028717,-79.9096063,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSEC2141-1,food bank site,Second United Presbyterian Church,300 Hay Street,Wilkinsburg,PA,15221,Allegheny,,,,40.4388459,-79.8884381,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHA2429-1,food bank site,Shade/Central City Food Pantry,785 Lohr Street,Central City,PA,15926,Somerset,,,,40.112287,-78.8031586,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHA2247-1,food bank site,Shady Park Place,415 Lobinger Ave,North Braddock,PA,15104,Allegheny,,,,40.4097607,-79.8651648,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHA2525-1,food bank site,Shaler Oaks Apartments,1122 Mt Royal Blvd.,Pittsburgh,PA,15223,Allegheny,,,,40.518617,-79.9581884,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHA2297-1,food bank site,Sharpsburg Towers,601 Main St.,Sharpsburg,PA,15215,Allegheny,,,,40.4944532,-79.9356657,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHE2375-1,food bank site,Sheffield Towers NM,100 Superior Ave.,Aliquippa,PA,15001,Beaver,,,,40.6189586,-80.2466675,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHE2144-1,food bank site,Shepherd's Heart Fellowship,13 Pride Street,Pittsburgh,PA,15219,Allegheny,,,,40.4379883,-79.9847905,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHE2505-1,food bank site,Sheptytsky Arms,3505 Mexico Street,Pittsburgh,PA,15212,Allegheny,,,,40.4778318,-80.0413422,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHI1246-1,food bank site,Shiloh Baptist Church,2624 Brandis Avenue,South Park,PA,15129,Allegheny,,,,40.2906757,-80.0111115,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSHI2152-1,food bank site,Shiloh Community Missionary Baptist Church,6940 Frankstown Avenue,Pittsburgh,PA,15208,Allegheny,,,,40.4583173,-79.9019968,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSIL2248-1,food bank site,Silver Lake Commons,6935 Frankstown Ave.,Pittsburgh,PA,15208,Allegheny,,,,40.459057,-79.9023467,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSIS1190-1,food bank site,Sisters Place Inc. Food Pantry,5507 Soltis Drive,Clairton,PA,15025,Allegheny,,,,40.2888519,-79.8990299,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSMI1247-1,food bank site,Smithfield United Church of Christ,620 Smithfield Street,Pittsburgh,PA,15222,Allegheny,,,,40.4418811,-79.9970058,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOJ1369-1,food bank site,Sojourner House,5460 Penn Avenue,Pittsburgh,PA,15206,Allegheny,,,,40.4641611,-79.933451,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2496-1,food bank site,Somerset Area Food Pantry,"918 Tayman Ave., Trinity Lutheran Church",Somerset,PA,15501,Somerset,,,,40.0063485,-79.0959569,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2496-2,food bank site,Somerset Area Food Pantry - SFPP,918 Tayman Avenue,Somerset,PA,15501,Somerset,,,,40.0072784,-79.0978825,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2451-1,food bank site,Somerset Church of the Brethren NM,606 Berlin Plank Rd.,Somerset,PA,15501,Somerset,,,,39.9949762,-79.0563281,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-1,food bank site,Somerset County Mobile Food Bank,1686 Coxes Creek Road,Somerset,PA,15501,Somerset,,,,40.0765966,-79.1400644,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2397-2,food bank site,Somerset County Mobile Food Bank - Berlin,301 Center Street,Berlin,PA,15530,Somerset,,,,39.9206363,-78.9578022,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
